CandidateRecordID,DiscoveryYear,SourceID,SourceDependenceGroup,SourceRecordID,SourceURL,SourcePublishedAt,FirstPublicSignalAt,EventStart,EventEnd,CanonicalEventDate,ActorClaim,AttackMethod,LocationText,CountryScope,Region,Latitude,Longitude,TargetName,TargetID,NodeID,ProvisionalTargetGroupID,TargetClass,Sector,CriticalityStatus,PhysicalAttackStatus,OperationalDisruptionStatus,DisruptionStart,DisruptionDurationHours,IndependentConfirmationStatus,ConfirmationSourceID,InclusionStatus,ExclusionReason,SplitStatus,ParentCandidateRecordID,RelatedEventID,DedupeKeyDate,DedupeKeyLocation,DedupeKeyTarget,DedupeKeyNode,DedupeClusterID,DedupeDecision,CanonicalCandidateRecordID,ConflictStatus,OutcomeRelevantUnresolved,ReviewStatus,ReviewedAt,Reviewer,EvidenceQuoteOrNote,EvidenceArchivePath,CandidateCensusComplete
R25C-0051,2025,REUTERS,DG_REUTERS,R25R-0051,,2025-09-14,2025-09-14,2025-09-14,2025-09-14,2025-09-14,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Kirishi oil refinery,RUSSIA_PROPER,,,,Kirishi oil refinery,TGT_RU_KIRISHI_OIL_REFINERY,NODE_RU_KIRISHI_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-09-14,KIRISHI_OIL_REFINERY,KIRISHI_OIL_REFINERY,KIRISHI_OIL_REFINERY,CL_VIINA_193520,DUPLICATE_LINKED,VIINA-193520,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 193520 same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0052,2025,REUTERS,DG_REUTERS,R25R-0052,,2025-09-16,2025-09-16,2025-09-16,2025-09-16,2025-09-16,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Saratov oil refinery,RUSSIA_PROPER,,,,Saratov oil refinery,TGT_RU_SARATOV_OIL_REFINERY,NODE_RU_SARATOV_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-09-16,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack with refinery disruption reported,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0053,2025,REUTERS,DG_REUTERS,R25R-0053,,2025-09-16,2025-09-16,2025-09-16,2025-09-16,2025-09-16,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novokuibyshevsk oil refinery,RUSSIA_PROPER,,,,Novokuibyshevsk oil refinery,TGT_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,NODE_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-09-16,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian strike claim in Reuters reporting; physical effect unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0054,2025,REUTERS,DG_REUTERS,R25R-0054,,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2025-09-18,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Salavat petrochemical/refinery complex,RUSSIA_PROPER,,,,Salavat petrochemical/refinery complex,TGT_RU_SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,NODE_RU_SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-18,SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Reuters reports fire/damage at major processing unit after drone attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0055,2025,REUTERS,DG_REUTERS,R25R-0055,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Saratov oil refinery,RUSSIA_PROPER,,,,Saratov oil refinery,TGT_RU_SARATOV_OIL_REFINERY,NODE_RU_SARATOV_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-09-20,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,CL_R25R_0055_SARATOV_20250920,CANONICAL,R25R-0055,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack reported with physical refinery effect,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0056,2025,REUTERS,DG_REUTERS,R25R-0056,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novokuibyshevsk oil refinery,RUSSIA_PROPER,,,,Novokuibyshevsk oil refinery,TGT_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,NODE_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-20,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,CL_R25R_0056_NOVOKUI_20250920,CANONICAL,R25R-0056,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Target reported but exact node/effect unresolved in Reuters evidence reviewed,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0057,2025,REUTERS,DG_REUTERS,R25R-0057,,2025-09-24,2025-09-24,2025-09-24,2025-09-24,2025-09-24,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Salavat petrochemical/refinery complex,RUSSIA_PROPER,,,,Salavat petrochemical/refinery complex,TGT_RU_SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,NODE_RU_SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-24,SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,SALAVAT_PETROCHEMICAL_REFINERY_COMPLEX,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Second distinct attack; different main distillation unit burned,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0058,2025,REUTERS,DG_REUTERS,R25R-0058,,2025-09-26,2025-09-26,2025-09-26,2025-09-26,2025-09-26,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Afipsky oil refinery,RUSSIA_PROPER,,,,Afipsky oil refinery,TGT_RU_AFIPSKY_OIL_REFINERY,NODE_RU_AFIPSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-26,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Primary processing unit stopped after attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0059,2025,REUTERS,DG_REUTERS,R25R-0059,,2025-09-28,2025-09-28,2025-09-28,2025-09-28,2025-09-28,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Luch electricity substation Belgorod,RUSSIA_PROPER,,,,Luch electricity substation Belgorod,TGT_RU_LUCH_ELECTRICITY_SUBSTATION_BELGOROD,NODE_RU_LUCH_ELECTRICITY_SUBSTATION_BELGOROD,,GRID_SUPPORT_INFRASTRUCTURE,ENERGY_GRID_SUPPORT,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-09-28,LUCH_ELECTRICITY_SUBSTATION_BELGOROD,LUCH_ELECTRICITY_SUBSTATION_BELGOROD,LUCH_ELECTRICITY_SUBSTATION_BELGOROD,CL_VIINA_391676,DUPLICATE_LINKED,VIINA-391676,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Potential match to VIINA 391676 but target-level Reuters confirmation remains insufficient,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0060,2025,OSINT_SECTOR,DG_OSINT_SPECIALIST,R25R-0060,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Zenzevatka oil pumping station,RUSSIA_PROPER,,,,Zenzevatka oil pumping station,TGT_RU_ZENZEVATKA_OIL_PUMPING_STATION,NODE_RU_ZENZEVATKA_OIL_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,SINGLE_SOURCE,,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-20,ZENZEVATKA_OIL_PUMPING_STATION,ZENZEVATKA_OIL_PUMPING_STATION,ZENZEVATKA_OIL_PUMPING_STATION,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Target-level event from OSC dataset used by Reuters graphic; not independent Reuters discovery,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0061,2025,OSINT_SECTOR,DG_OSINT_SPECIALIST,R25R-0061,,2025-09-24,2025-09-24,2025-09-24,2025-09-24,2025-09-24,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Zenzevatka oil pumping station,RUSSIA_PROPER,,,,Zenzevatka oil pumping station,TGT_RU_ZENZEVATKA_OIL_PUMPING_STATION,NODE_RU_ZENZEVATKA_OIL_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,SINGLE_SOURCE,,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-24,ZENZEVATKA_OIL_PUMPING_STATION,ZENZEVATKA_OIL_PUMPING_STATION,ZENZEVATKA_OIL_PUMPING_STATION,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Distinct repeat from OSC dataset used by Reuters graphic,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0062,2025,OSINT_SECTOR,DG_OSINT_SPECIALIST,R25R-0062,,2025-09-20,2025-09-20,2025-09-20,2025-09-20,2025-09-20,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Samara oil pumping station,RUSSIA_PROPER,,,,Samara oil pumping station,TGT_RU_SAMARA_OIL_PUMPING_STATION,NODE_RU_SAMARA_OIL_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,SINGLE_SOURCE,,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-20,SAMARA_OIL_PUMPING_STATION,SAMARA_OIL_PUMPING_STATION,SAMARA_OIL_PUMPING_STATION,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Target-level event from OSC dataset used by Reuters graphic,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0063,2025,OSINT_SECTOR,DG_OSINT_SPECIALIST,R25R-0063,,2025-09-23,2025-09-23,2025-09-23,2025-09-23,2025-09-23,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Samara oil pumping station,RUSSIA_PROPER,,,,Samara oil pumping station,TGT_RU_SAMARA_OIL_PUMPING_STATION,NODE_RU_SAMARA_OIL_PUMPING_STATION,,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,SINGLE_SOURCE,,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-09-23,SAMARA_OIL_PUMPING_STATION,SAMARA_OIL_PUMPING_STATION,SAMARA_OIL_PUMPING_STATION,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Distinct repeat from OSC dataset used by Reuters graphic,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0064,2025,OSINT_SECTOR,DG_OSINT_SPECIALIST,R25R-0064,,2025-09-27,2025-09-27,2025-09-27,2025-09-27,2025-09-27,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Chuvashia oil pumping station,RUSSIA_PROPER,,,,Chuvashia oil pumping station,,,PTG_R25R-0064,PIPELINE_PUMPING_NODE,PIPELINE_PUMPING,UNCERTAIN,CONFIRMED,NOT_ASSESSED,,,SINGLE_SOURCE,,UNRESOLVED,,NOT_APPLICABLE,,,2025-09-27,CHUVASHIA_OIL_PUMPING_STATION,,,,NOT_ASSESSABLE_UNRESOLVED_TARGET,,NONE,TRUE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,OSC/Reuters graphic indicates target but unique node identity unresolved | Routed to DG_OSINT_SPECIALIST; unique node identity unresolved.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0065,2025,REUTERS,DG_REUTERS,R25R-0065,,2025-10-05,2025-10-05,2025-10-05,2025-10-05,2025-10-05,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Luch electricity substation Belgorod,RUSSIA_PROPER,,,,Luch electricity substation Belgorod,TGT_RU_LUCH_ELECTRICITY_SUBSTATION_BELGOROD,NODE_RU_LUCH_ELECTRICITY_SUBSTATION_BELGOROD,,GRID_SUPPORT_INFRASTRUCTURE,ENERGY_GRID_SUPPORT,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-10-05,LUCH_ELECTRICITY_SUBSTATION_BELGOROD,LUCH_ELECTRICITY_SUBSTATION_BELGOROD,LUCH_ELECTRICITY_SUBSTATION_BELGOROD,CL_VIINA_399654,DUPLICATE_LINKED,VIINA-399654,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Possible relation to VIINA 399654; retain unresolved pending source-level reconciliation,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0066,2025,REUTERS,DG_REUTERS,R25R-0066,,2025-10-06,2025-10-06,2025-10-06,2025-10-06,2025-10-06,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Dzerzhinsk explosives/defence plant,RUSSIA_PROPER,,,,Dzerzhinsk explosives/defence plant,TGT_RU_DZERZHINSK_EXPLOSIVES_DEFENCE_PLANT,NODE_RU_DZERZHINSK_EXPLOSIVES_DEFENCE_PLANT,,DEFENSE_INDUSTRIAL_FACILITY,DEFENSE_INDUSTRY,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,CONTRADICTED,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-10-06,DZERZHINSK_EXPLOSIVES_DEFENCE_PLANT,DZERZHINSK_EXPLOSIVES_DEFENCE_PLANT,DZERZHINSK_EXPLOSIVES_DEFENCE_PLANT,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian claim reported by Reuters; effect confirmation incomplete,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0067,2025,REUTERS,DG_REUTERS,R25R-0067,,2025-10-04,2025-10-04,2025-10-04,2025-10-04,2025-10-04,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Kirishi oil refinery,RUSSIA_PROPER,,,,Kirishi oil refinery,TGT_RU_KIRISHI_OIL_REFINERY,NODE_RU_KIRISHI_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,UNCERTAIN,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OR_FOLLOWUP_OF_REUTERS_CANONICAL,NOT_APPLICABLE,,,2025-10-04,KIRISHI_OIL_REFINERY,KIRISHI_OIL_REFINERY,KIRISHI_OIL_REFINERY,CL_R25R_SUP_0104_KIRISHI,DUPLICATE_LINKED,R25R-SUP-0104,SOURCE_DATE_CONFLICT,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh repeat attack with key unit production halt reported | Canonical date corrected from 2025-10-13 to 2025-10-04 in closure audit.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0068,2025,REUTERS,DG_REUTERS,R25R-0068,,2025-10-19,2025-10-19,2025-10-19,2025-10-19,2025-10-19,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Orenburg gas processing plant,RUSSIA_PROPER,,,,Orenburg gas processing plant,TGT_RU_ORENBURG_GAS_PROCESSING_PLANT,NODE_RU_ORENBURG_GAS_PROCESSING_PLANT,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-10-19,ORENBURG_GAS_PROCESSING_PLANT,ORENBURG_GAS_PROCESSING_PLANT,ORENBURG_GAS_PROCESSING_PLANT,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Plant stopped receiving Kazakh gas after Ukrainian drone strike,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0069,2025,REUTERS,DG_REUTERS,R25R-0069,,2025-10-30,2025-10-30,2025-10-30,2025-10-30,2025-10-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novospassky oil refinery,RUSSIA_PROPER,,,,Novospassky oil refinery,TGT_RU_NOVOSPASSKY_OIL_REFINERY,NODE_RU_NOVOSPASSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-10-30,NOVOSPASSKY_OIL_REFINERY,NOVOSPASSKY_OIL_REFINERY,NOVOSPASSKY_OIL_REFINERY,CL_VIINA_96592_RU1,DUPLICATE_LINKED,VIINA-96592-RU1,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian General Staff claim; overlaps VIINA 96592 but independent physical effect unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0070,2025,REUTERS,DG_REUTERS,R25R-0070,,2025-10-30,2025-10-30,2025-10-30,2025-10-30,2025-10-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Mari oil refinery,RUSSIA_PROPER,,,,Mari oil refinery,TGT_RU_MARI_OIL_REFINERY,NODE_RU_MARI_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-10-30,MARI_OIL_REFINERY,MARI_OIL_REFINERY,MARI_OIL_REFINERY,CL_VIINA_96592_RU2,DUPLICATE_LINKED,VIINA-96592-RU2,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian General Staff claim; overlaps VIINA 96592 but independent effect unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
