event_id_1pd,date,n_reports_viina,raw_reports_matching,event_ids_matching,sources_matching,source_urls,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,GEO_PRECISION,raw_geonameids,raw_places,raw_ADM1,raw_ADM2,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,t_mil_field,t_mil,t_uav_field,t_uav,t_airstrike_field,t_airstrike,t_artillery_field,t_artillery,t_property_field,t_property,t_raid_field,t_raid,target_class_auto,matched_target_terms,matched_attack_terms,representative_text,ukrainian_initiator_gate,russia_location_gate,russia_location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,study_period_gate,manual_review_required,candidate_status,ReviewDecisionAuto,DecisionReason,EventGate,EventGateReason,LocationEvidence,TextGeoConflict,SplitRequired,RelatedEventID,DecisionConfidence,PriorityGroup,ManualDecisionRequired
359211,20251112,1,1,2527090,liveuamap,https://t.me/ukrpravda_news/70577,7037622,Kar'yernoye,Crimea,Saks'kyi,33.59685,45.29693,ADM3,7037622,Kar'yernoye,Crimea,Saks'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,Дрон|атак,Дрони атакували нафтобазу Гвадрійська в окупованому Криму,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
199366,20251122,1,1,2527907,liveuamap,https://t.me/supernova_plus/45686,704362,Yany Kapu,Crimea,Krasnoperekops'kyi,33.79287,45.96866,ADM2,704362,Yany Kapu,Crimea,Krasnoperekops'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,ENERGY_GRID_SUPPORT,підстанц,Дрон|атак,"Дрони атакували підстанцію в Красноперекопську, окупований Крим",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
199367,20251123,1,1,2528037,liveuamap,https://t.me/supernova_plus/45686,704362,Yany Kapu,Crimea,Krasnoperekops'kyi,33.79287,45.96866,ADM2,704362,Yany Kapu,Crimea,Krasnoperekops'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,ENERGY_GRID_SUPPORT,підстанц,Дрон|атак,"Дрони атакували підстанцію в Красноперекопську, окупований Крим",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
149721,20251222,1,1,2659945,liveuamap,https://t.me/SBUkr/16448,702463,Liubymivka,Sevastopol',Nakhimovs'kyi,33.56495,44.68914,ADM3,702463,Liubymivka,Sevastopol',Nakhimovs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,0,STRATEGIC_AIRBASE,аеродром,Дрон,Дрони Служби безпеки України вразили 2 винищувачі Су-27 на аеродромі Бельбек,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
284786,20260108,2,1,3412146,militarnyy,https://militarnyi.com/uk/news/sso-urazyly-vorozhyj-eshelon-z-palyvom-bilya-naftobazy-gvardijske-u-krymu/,707777,Hvardiiske,Crimea,Simferopol's'kyi,34.0239,45.11573,ADM3,707777,Hvardiiske,Crimea,Simferopol's'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,Удар,ССО уразили ворожий ешелон з паливом біля нафтобази «Гвардійське» у Криму. ССО України уразили ешелон з паливно-мастильними матеріалами на наливній естакаді нафтобази «Гвардійське» у тимчасово окупованому українському Криму. Про це повідомив Генеральний штаб Збройних Сил України. Удар було завдано з метою порушення...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73472,20260108,2,1,3412147,militarnyy,https://militarnyi.com/uk/news/sso-urazyly-vorozhyj-eshelon-z-palyvom-bilya-naftobazy-gvardijske-u-krymu/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,Удар,ССО уразили ворожий ешелон з паливом біля нафтобази «Гвардійське» у Криму. ССО України уразили ешелон з паливно-мастильними матеріалами на наливній естакаді нафтобази «Гвардійське» у тимчасово окупованому українському Криму. Про це повідомив Генеральний штаб Збройних Сил України. Удар було завдано з метою порушення...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73481,20260114,2,1,3412178,militarnyy,https://militarnyi.com/uk/news/suputnyk-pidtverdyv-urazhennya-skladu-boyeprypasiv-v-okupovanomu-krymu-na-pochatku-sichnya/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,складу боєприпасів в окупованому Криму на початку січня. Супутникові знімки підтвердили ураження дронами СБС російського складу боєприпас,дрон,"Супутник підтвердив ураження складу боєприпасів в окупованому Криму на початку січня. Супутникові знімки підтвердили ураження дронами СБС російського складу боєприпасів у тимчасово окупованому Криму, яке відбулося на початку 2026 року. Про це повідомили аналітики проєкту Dnipro Osint та оприлюднили відповідні зображення. На з...",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
431584,20260128,1,1,3424377,pravdaua,https://www.pravda.com.ua/news/2026/01/28/8018263/,,,,,35.38391,45.02665,ADM3,,,,,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL|PORT_EXPORT_LOGISTICS,нафтобаз|порт,атак|дрон,Фото У Феодосії дрони атакували місцевий порт та нафтобазу – ЗМІ.,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73508,20260131,1,1,3412280,militarnyy,https://militarnyi.com/uk/news/syly-oborony-dvichi-uspishno-atakuvaly-klyuchovu-pidstantsiyu-zahidnokrymska-u-2025-rotsi/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,0,ENERGY_GRID_SUPPORT,підстанц,атак,Сили оборони двічі успішно атакували ключову підстанцію «Західнокримська» у 2025 році. Сили оборони України у 2025 році двічі успішно атакували ключову підстанцію 330 кВ «Західнокримська» в тимчасово окупованому Криму. Про це повідомляє ресурс DeepState відповідно до аналізу супутникових знімків. Перше ураження цієї підстанції від...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73521,20260213,1,1,3424931,pravdaua,https://www.pravda.com.ua/news/2026/02/13/8020851/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,STRATEGIC_AIRBASE,аеродром,безпілот,відео Сили безпілотних систем уразили військовий аеродром у Криму і ще кілька об'єктів ворога.,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73532,20260217,1,1,3003797,liga,https://news.liga.net/politics/news/genshtab-podtverdil-udar-po-npz-na-kubani-porazhen-i-vertolet-ka-27-v-krymu,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,1,t_artillery_b,0,t_property_b,1,t_raid_b,0,REFINING_PETROCHEM_GAS,НПЗ,удар,Генштаб подтвердил удар по НПЗ на Кубани. Поражен и вертолет Ка-27 в Крыму,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73542,20260220,1,1,3425097,pravdaua,https://www.pravda.com.ua/news/2026/02/20/8021868/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,STRATEGIC_AIRBASE,аеродром,атак|дрон|удар,Відео Крим атакували дрони: під удар могли потрапити військові аеродроми.,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73583,20260306,1,1,3412511,militarnyy,https://militarnyi.com/uk/news/u-krymu-sbu-urazyla-iranskyj-dron-mohajer-6-ta-systemy-pantsyr-s2/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,STRATEGIC_AIRBASE,авіабаз,Безпілот|дрон,У Криму СБУ уразила іранський дрон Mohajer-6 та системи “Панцирь-С2”. Дрони Центру спецоперацій «Альфа» СБУ в ніч проти 6 березня вдарили по авіаремонтному заводу та авіабазі в Криму. Про це повідомили джерела видання «Бабель» у спецслужбі. Безпілотники СБУ влучили у виробничі цехи Євпаторійського авіаремонтного з...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
79101,20260311,1,1,3412576,militarnyy,https://militarnyi.com/uk/news/sso-za-pidtrymky-ruhu-oporu-urazyly-rls-u-sevastopoli-ta-arsenal-na-donechchyni/,694423,Sevastopol,Sevastopol',Lenins'kyi,33.52291,44.60105,ADM3,694423,Sevastopol,Sevastopol',Lenins'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,арсенал|склад боєприпас,дрон|удар,ССО за підтримки Руху опору уразили РЛС у Севастополі та арсенал на Донеччині. Оператори Сил спеціальних операцій ЗСУ за підтримки Руху опору ударними дронами уразили російську РЛС у тимчасово окупованому Севастополі та склад боєприпасів на Донеччині. Про це повідомили у Командуванні Сил спеціальних операцій та оприлюднил...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73616,20260316,1,1,3412624,militarnyy,https://militarnyi.com/uk/news/sso-zsu-urazyly-aerodrom-u-krymu-ta-bazu-z-tehnikoyu-okupantiv-na-zaporizhzhi/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,STRATEGIC_AIRBASE,аеродром,strike|удар,ССО ЗСУ уразили аеродром у Криму та базу з технікою окупантів на Запоріжжі. Підрозділи Middle-strike Сил спеціальних операцій ЗСУ протягом трьох днів провели серію ударів по військових об’єктах російських сил на тимчасово окупованих територіях Криму та Запорізької області. У результаті операції уразили кілька об’єктів ...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73674,20260402,2,1,3412735,militarnyy,https://militarnyi.com/uk/news/an-72p-rosiyan-znyshhyly-ukrayinski-syly-u-krymu/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,1,STRATEGIC_AIRBASE,аеродром,безпілот|дрон,"Ан-72П уразили українські дрони у Криму. Українським силам у Криму вдалося долетіти до аеродрому та уразити літак Ан-72П Бойову операцію провели в ніч на 2 квітня сили 1-го окремого центру безпілотних систем і 9-го департаменту ГУР, повідомив командувач СБС Роберт «Мадяр» Бровді. Л...",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73700,20260409,1,1,3412786,militarnyy,https://militarnyi.com/uk/news/drony-urazyly-pidstantsiyu-na-naftoperekachuvalnij-stantsiyi-krymskaya-v-krasnodarskomu-krayi/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,0,ENERGY_GRID_SUPPORT,підстанц,Дрон|удар,"Дрони уразили підстанцію на нафтоперекачувальній станції «Крымская» в Краснодарському краї. Українські ударні дрони в ніч на 9 квітня уразили електропідстанцію на території російської нафтоперекачувальної станції «Крымская» в Краснодарському краї. Про це повідомляє Astra, проаналізувавши відео з місця події. Жителі міста Кримськ, п...",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,TRUE,FALSE,,HIGH,3_CRIMEA,FALSE
378388,20260411,1,1,3336365,espreso,https://espreso.tv/ekonomika-u-rosii-droni-atakuvali-naftobazu-u-tveri-ta-naftostantsiyu-krimska-na-kubani,809452,Kuban,Luhans'k,Novopskovs'kyi,39.02962,49.65099,ADM3,809452,Kuban,Luhans'k,Novopskovs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,атак|дрон,"У Росії дрони атакували нафтобазу у Твері та нафтостанцію """"Кримська"""" на Кубані",TRUE,UNCERTAIN,REVIEW_COORDINATE_NEAR_RU,19.686,11682238,Balka Karayashnik,TRUE,TRUE,REVIEW_COORDINATE_NEAR_RU,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,UNCERTAIN,FALSE,,HIGH,3_CRIMEA,FALSE
73703,20260411,1,1,3336364,espreso,https://espreso.tv/ekonomika-u-rosii-droni-atakuvali-naftobazu-u-tveri-ta-naftostantsiyu-krimska-na-kubani,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,атак|дрон,"У Росії дрони атакували нафтобазу у Твері та нафтостанцію """"Кримська"""" на Кубані",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,TRUE,FALSE,,HIGH,3_CRIMEA,FALSE
79112,20260418,2,2,3412842|3412996,militarnyy|nv,https://militarnyi.com/uk/news/drony-atakuvaly-naftobazu-v-tymchasovo-okupovanomu-sevastopoli/|https://nv.ua/ukr/ukraine/events/sevastopol-atakuvali-bpla-vinikli-pozhezhi-u-portu-ta-na-naftobazi-foto-50601143.html,694423,Sevastopol,Sevastopol',Lenins'kyi,33.52291,44.60105,ADM3,694423,Sevastopol,Sevastopol',Lenins'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,Дрон|атак|дрон,Дрони атакували нафтобазу в тимчасово окупованому Севастополі. У тимчасово окупованому Севастополі палає нафтобаза внаслідок атаки дронів Сил оборони України. Про це повідомляє телеграм-канал «ЧП / Севастополь». Атака на об'єкт відбулася близько 2-ї години ночі. Місцеві жителі повідомляли про потужні ви... || У Севастополі після нічної атаки дронами загорілася нафтобаза — відео,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73795,20260517,1,1,3610721,militarnyy,https://militarnyi.com/uk/news/sbu-z-sylamy-oborony-urazyl-aerodrom-belbek/,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,0,t_mil_b,0,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,0,STRATEGIC_AIRBASE,аеродром,удар,СБУ та Сили оборони уразили засоби ППО на аеродромі «Бельбек» у Криму. Фахівці Центру спецоперацій «Альфа» Служби безпеки України (СБУ) спільно із Силами оборони України уразили інфраструктуру та засоби ППО на військовому аеродромі «Бельбек» у Криму. Про це повідомила пресслужба СБУ. Під удар потрапили модерніз...,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,PASS,FRESH_ATTACK_WORDING,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
73971,20260611,2,1,3777289,unian,https://www.unian.ua/war/viyna-v-ukrajini-genshtab-zsu-prozvituvav-shchodo-nichnih-udariv-po-agresoru-13409622.html,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,REFINING_PETROCHEM_GAS,НПЗ,дрон|удар,Афіпський НПЗ і база морських дронів: Генштаб розкрив деталі нічних ударів по РФ і Криму,TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,CRIMEA,FALSE,FALSE,,HIGH,3_CRIMEA,FALSE
74237,20260628,1,1,3894586,nv,https://nv.ua/ukr/ukraine/events/sili-oboroni-urazili-mosti-ta-naftopererobni-zavodi-v-rf-genshtab-povidomiv-detali-50619930.html,693805,Simferopol,Crimea,Simferopol's'ka,34.09941,44.95363,ADM3,693805,Simferopol,Crimea,Simferopol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,0,REFINING_PETROCHEM_GAS,НПЗ,удар,"Генштаб заявив, що уражено міст у Криму і два НПЗ в РФ, і розповів про результати удару Фламінго по Волгограду",TRUE,UNCERTAIN,REVIEW_DISPUTED_CRIMEA,,,,TRUE,TRUE,REVIEW_DISPUTED_CRIMEA,CRIMEA_REVIEW,CRIMEA_LOCATION_CONFIRMED,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,CRIMEA,TRUE,FALSE,,HIGH,3_CRIMEA,FALSE
373644,20250312,1,1,2284786,liveuamap,https://t.me/rentv_news/170964,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,0,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,0,PIPELINE_PUMPING,нафтопров,атак|безпілот,"Постачання нафти з Росії до Угорщини призупинено через атаку українського безпілотника на вимірювальну станцію нафтопроводу """"""""Дружба"""""""", - заявив міністр закордонних справ Угорщини Петер Сійярто.",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
373677,20250818,1,1,2530603,liga,https://news.liga.net/politics/news/udar-vsu-polnostyu-ostanovil-nefteprovod-druzhba-genshtab,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,0,PIPELINE_PUMPING,нефтепровод,удар,"Украинский удар полностью остановил нефтепровод """"Дружба"""" – Генштаб",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
373735,20250909,1,1,2521400,liveuamap,https://t.me/operativnoZSU/191221,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,PIPELINE_PUMPING,нафтопров,Дрон|атак,Дрони атакували нафтоперекачувальну станцію нафтопроводу Дружба в Найтоповичах Брянської області,TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
