event_id_1pd,date,n_reports,event_ids_matching,sources_matching,source_urls,target_classes,target_terms,attack_terms,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,location_bucket,location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,ua_actor_text,ru_scope_text,representative_text,Stage1Triage,CandidateCensusComplete,ScopeAutoV1,ManualReviewRequired,UnknownPriorityV2,UnknownPriorityReasonV2,RussiaTargetTextHitsV2,UkraineActorEvidenceV2,RussiaActorEvidenceV2,UkraineAdm1EvidenceV2,CrimeaAdm1EvidenceV2,RussiaReviewMethodEvidenceV2,ResidualAuditFlags,RussiaTextHitsAudit,PossibleCompositeAudit,PossibleOtherYearAudit
117164,20230922,1,525893,liveuamap,https://twitter.com/donbassrealii/status/1704779200413016403,STRATEGIC_AIRBASE,аеродром,атак,701243,Mikhaylovka,Crimea,Saks'kyi,33.60507,45.0948,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,1,a_rus_init_b,,a_rus_b,0,TRUE,FALSE,"Служба безпеки України заявила, що ціллю атаки вночі був аеродром поблизу Саків в окупованому Криму",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57552,20230922,1,1720989,unian,https://www.unian.ua/war/na-aerodromi-okupantiv-v-krimu-spalahnula-pozhezha-sposterigachi-foto-12401943.html,STRATEGIC_AIRBASE,аеродром,пожеж,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"На аеродромі окупантів в Криму спалахнула пожежа, - спостерігачі (фото)",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
173334,20230926,1,538004,liveuamap,https://t.me/lachentyt/34674,AMMUNITION_ARSENAL,складі боєприпас,вибух,704403,Sorokyne,Luhans'k,Krasnodons'ka,39.73789,48.29165,REVIEW,REVIEW_COORDINATE_NEAR_RU,9.645,7439272,Shakhta Yugo-Zapadnaya Nomer Tri,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,На складі боєприпасів у Сорокиному Луганської області пролунали сильні вибухи,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
63221,20230926,1,1682587,pravdaua,https://www.pravda.com.ua/news/2023/09/26/7421398/,STRATEGIC_AIRBASE,аеродром,атак|ракет,694423,Sevastopol,Sevastopol',Lenins'kyi,33.5229142,44.6010512,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Окупанти відбивали ракетну атаку біля аеродрому Бельбек у Севастополі.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
33448,20231001,1,1721247,unian,https://www.unian.ua/war/uman-v-misti-takozh-buli-vluchannya-v-ob-yekti-naftobazi-12411447.html,FUEL_STORAGE_TERMINAL,нафтобаз,дрон,690688,Uman,Cherkasy,Umans'kyi,30.220629,48.749654,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Uman,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В Умані зафіксовано влучання дронів у об’єкти нафтобази,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
57634,20231002,1,561399,espreso,https://espreso.tv/peremozhni-novini-586-dnya-viyni-armiya-droniv-znishchila-rekordnu-kilkist-rosiyskoi-tekhniki-a-partizani-v-krimu-probralisya-na-aerodrom-okupantiv,STRATEGIC_AIRBASE,аеродром,дрон|знищ,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Переможні новини 586 дня війни: """"Армія дронів"""" знищила рекордну кількість російської техніки, а партизани в Криму пробралися на аеродром окупантів",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,POSSIBLE_COMPOSITE,,TRUE,FALSE
60944,20231011,1,1682969,pravdaua,https://www.pravda.com.ua/news/2023/10/11/7423628/,PIPELINE_PUMPING,нафтопров,Вибух,694141,Shevchenkovo,Ivano-Frankivs'k,Halyts'kyi,24.700661,49.131719,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Shevchenkovo,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Вибух нафтопроводу на Франківщині: двоє дорослих не вижили.,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
60338,20231017,1,1885120,meduza,https://twitter.com/Tatarigami_UA/status/1714797845457350817,STRATEGIC_AIRBASE,аэродром,поврежд|ракет|удар,693960,Shmidta,Luhans'k,Lutuhyns'kyi,39.38,48.42,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Shmidta,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,"Последствия удара ракетами ATACMS по Луганскому аэродрому, вероятно, повреждено как минимум 5 российских вертолетов. Спутниковый снимок.",REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
220391,20231101,1,677896,liveuamap,https://t.me/suspilnepoltava/13618,REFINING_PETROCHEM_GAS,НПЗ,атак|безпілот,706920,Kamyshi,Poltava,Kremenchuts'kyi,33.46992,49.17735,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kamyshi,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,Кременчуцький НПЗ вночі атакували безпілотниками,REVIEW,FALSE,UNKNOWN,TRUE,L3_UA_GEO_NO_UA_ACTOR,UKRAINE_GEOCODE_WITHOUT_UA_ACTOR_EVIDENCE,,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,FALSE
82512,20231101,1,1722037,unian,https://www.unian.ua/war/nichna-ataka-rf-v-poltavskiy-oblasti-ye-vluchannya-po-naftopererobnomu-zavodu-12442275.html,REFINING_PETROCHEM_GAS,нафтоперероб,атак|дрон,696643,Poltava,Poltava,Poltavs'ka,34.551245,49.589531,REVIEW,REVIEW_NAME_ONLY_RU_SUPPORT,,,Poltava,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Нічна атака дронів: росіяни поцілили у нафтопереробний завод в Полтавській області,REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
57847,20231104,1,1722118,unian,https://www.unian.ua/war/vibuhi-u-krimu-pid-udarom-sudnobudivniy-zavod-u-kerchi-12446109.html,MILITARY_REPAIR_SHIPYARD,суднобуд,вибух|удар,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,0,FALSE,FALSE,В окупованому Криму пролунали вибухи: під ударом суднобудівний завод у Керчі (відео),REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE
57874,20231107,1,1649448,liga,https://news.liga.net/politics/news/v-krymu-vozle-aerodromov-rossiyan-bylo-gromko-okkupanty-zhalovalis-na-ataku-bespilotnikov,STRATEGIC_AIRBASE,аэродром,атак|беспилот,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,В Крыму возле аэродромов россиян было громко. Оккупанты жаловались на атаку беспилотников,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
302450,20231111,1,699377,espreso,https://espreso.tv/v-ukraini-znestrumleno-mayzhe-400-naselenikh-punktiv-situatsiya-v-energosistemi,ENERGY_GRID_SUPPORT,підстанц,атак|пошкодж,805500,Voronyne,Sumy,Bilopils'kyi,34.123755,51.106236,REVIEW,REVIEW_COORDINATE_NEAR_RU,19.395,806795,Stantsiya Tetkino,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Унаслідок ворожих атак на Сумщині пошкоджено підстанцію: ситуація в енергосистемі станом на 11 листопада,REVIEW,FALSE,UNKNOWN,TRUE,L2_RUS_ACTOR_UA_GEO,RUSSIAN_ACTOR_AND_UKRAINE_GEOCODE,,FALSE,TRUE,TRUE,FALSE,TRUE,,,FALSE,FALSE
57961,20231119,1,727560,espreso,https://espreso.tv/znishcheni-skladi-boepripasiv-ruynuvannya-na-khimzavodi-u-bryansku-droni-u-timchasovo-okupovanomu-krimu-de-u-rosiyan-vibukhalo-tsogo-tizhnya,AMMUNITION_ARSENAL,склади боєприпас,Знищ|вибух|дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,"Знищені склади боєприпасів, руйнування на хімзаводі у Брянську, дрони в тимчасово окупованому Криму: де у росіян вибухало цього тижня",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
58068,20231205,1,1722892,unian,https://www.unian.ua/war/bavovni-bagato-ne-buvaye-v-krimu-ukrajinski-droni-vdarili-po-naftovomu-terminalu-12475707.html,FUEL_STORAGE_TERMINAL,нафтовому термінал,дрон,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,TRUE,FALSE,"""""Бавовни"""" багато не буває: в Криму українські дрони вдарили по нафтовому терміналу",REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,TRUE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
58183,20231228,1,1684981,pravdaua,https://www.pravda.com.ua/news/2023/12/28/7434868/,PORT_EXPORT_LOGISTICS,порт,атак,693805,Simferopol,Crimea,Simferopol's'ka,34.0994127132379,44.9536335,REVIEW,REVIEW_DISPUTED_CRIMEA,,,,a_ukr_init_b,,a_ukr_b,0,a_rus_init_b,,a_rus_b,1,FALSE,FALSE,Наслідки атаки на порт у Криму: окупанти відправили з Феодосії на Керч колону зерновозів.,REVIEW,FALSE,UNKNOWN,TRUE,L1_CRIMEA_GEO,VIINA_ADM1_CRIMEA,,FALSE,TRUE,FALSE,TRUE,FALSE,,,FALSE,FALSE
